region,value
Vis_32 L,901.831937455782
Vis_32 R,935.88594224022
Vis_33 L,748.347670644534
Vis_33 R,763.975785921139
Vis_34 L,763.784301384172
Vis_34 R,807.710501263094
Vis_35 L,937.371374869907
Vis_35 R,747.882822816123
Vis_36 L,725.814864913784
Vis_36 R,797.46513481512
Vis_37 L,730.734273242037
Vis_37 R,863.527341582126
Vis_38 L,843.806308382581
Vis_38 R,845.370921436658
Vis_39 L,777.525130159022
Vis_39 R,950.992354439211
Vis_4 L,770.147912619032
Vis_4 R,835.839732799231
Vis_40 L,880.089599290892
Vis_40 R,732.87545536151
Vis_41 L,743.372237851746
Vis_41 R,620.957881076846
Vis_42 L,797.877303002728
Vis_42 R,742.426241770374
Vis_43 L,694.794189663028
Vis_43 R,854.173937406006
Vis_44 L,763.511875701965
Vis_44 R,649.974683258125
Vis_45 L,857.38474005465
Vis_5 L,708.381227840551
Vis_5 R,804.134659162839
Vis_6 L,751.500861519492
Vis_6 R,740.625168244596
Vis_7 L,797.934653860268
Vis_7 R,775.232764366133
Vis_8 L,703.145585588221
Vis_8 R,399.046622117024
Vis_9 L,810.94864780464
Vis_9 R,782.270777292843
